HERO,NASDAQ
HIMX,NASDAQ
HOLI,NASDAQ
HOLX,NASDAQ
HZNP,NASDAQ
HCBK,NASDAQ
HBAN,NASDAQ
IGTE,NASDAQ
ISIS,NASDAQ
ICON,NASDAQ
IDRA,NASDAQ
IMGN,NASDAQ
IPXL,NASDAQ
SAAS,NASDAQ
INCY,NASDAQ
INFN,NASDAQ
INFI,NASDAQ
INFA,NASDAQ
INO,NASDAQ
PODD,NASDAQ
IDTI,NASDAQ
ICLD,NASDAQ
TILE,NASDAQ
ISIL,NASDAQ
IRWD,NASDAQ
JASO,NASDAQ
JDSU,NASDAQ
KLAC,NASDAQ
KNDI,NASDAQ
KERX,NASDAQ
KLIC,NASDAQ
LPLA,NASDAQ
LRCX,NASDAQ
LAMR,NASDAQ
LSCC,NASDAQ
LGCY,NASDAQ
LXRX,NASDAQ
QVCA,NASDAQ
LLTC,NASDAQ
LBIO,NASDAQ
LULU,NASDAQ
MEIP,NASDAQ
MNKD,NASDAQ
MAR,NASDAQ
MTSN,NASDAQ
MDVN,NASDAQ
MPEL,NASDAQ
MENT,NASDAQ
MRGE,NASDAQ
MEOH,NASDAQ
MDXG,NASDAQ
MCHP,NASDAQ
MU,NASDAQ
MSCC,NASDAQ
MNTA,NASDAQ
MYL,NASDAQ
NDAQ,NASDAQ
NVDA,NASDAQ
NXPI,NASDAQ
NPBC,NASDAQ
NKTR,NASDAQ
NTAP,NASDAQ
NFLX,NASDAQ
NTRS,NASDAQ
NWBO,NASDAQ
NVAX,NASDAQ
NUAN,NASDAQ
NYMX,NASDAQ
ON,NASDAQ
ORIG,NASDAQ
OCLR,NASDAQ
ODP,NASDAQ
ODFL,NASDAQ
ONB,NASDAQ
OVTI,NASDAQ
OSUR,NASDAQ
OREX,NASDAQ
PCAR,NASDAQ
PDCE,NASDAQ
PMCS,NASDAQ
PTC,NASDAQ
PACW,NASDAQ
PACB,NASDAQ
PEIX,NASDAQ
PCRX,NASDAQ
PTEN,NASDAQ
PPHM,NASDAQ
PWRD,NASDAQ
PTX,NASDAQ
PLUG,NASDAQ
BPOP,NASDAQ
QQQ,NASDAQ
PCLN,NASDAQ
PKT,NASDAQ
PGNX,NASDAQ
QLGC,NASDAQ
QCOM,NASDAQ
QLIK,NASDAQ
QRVO,NASDAQ
RRD,NASDAQ
RMBS,NASDAQ
REGN,NASDAQ
RCII,NASDAQ
RTK,NASDAQ
REXX,NASDAQ
RIGL,NASDAQ
RVBD,NASDAQ
ROSE,NASDAQ
ROVI,NASDAQ
SEIC,NASDAQ
SINA,NASDAQ
SLM,NASDAQ
SNDK,NASDAQ
SGMO,NASDAQ
SANM,NASDAQ
SAPE,NASDAQ
SRPT,NASDAQ
SGMS,NASDAQ
STX,NASDAQ
SHLD,NASDAQ
SGEN,NASDAQ
SCSS,NASDAQ
GAME,NASDAQ
SIMO,NASDAQ
SPIL,NASDAQ
SSRI,NASDAQ
SBGI,NASDAQ
SWKS,NASDAQ
SWHC,NASDAQ
SOHU,NASDAQ
SLTD,NASDAQ
SZYM,NASDAQ
SONC,NASDAQ
SONS,NASDAQ
SPNC,NASDAQ
SPPI,NASDAQ
SAVE,NASDAQ
SPLS,NASDAQ
STRZA,NASDAQ
STLD,NASDAQ
STEM,NASDAQ
SCMP,NASDAQ
SPWR,NASDAQ
SNSS,NASDAQ
SMCI,NASDAQ
SUSQ,NASDAQ
SYNA,NASDAQ
SNCR,NASDAQ
SNTA,NASDAQ
SYRX,NASDAQ
TROW,NASDAQ
TGTX,NASDAQ
TTWO,NASDAQ
TSRA,NASDAQ
TXN,NASDAQ
MDCO,NASDAQ
THRX,NASDAQ
THLD,NASDAQ
TIVO,NASDAQ
TSEM,NASDAQ
TSCO,NASDAQ
TRMB,NASDAQ
TRIP,NASDAQ
TUES,NASDAQ
FOXA,NASDAQ
UTIW,NASDAQ
UBNT,NASDAQ
UMPQ,NASDAQ
UTHR,NASDAQ
VDSI,NASDAQ
VVUS,NASDAQ
VNDA,NASDAQ
VNR,NASDAQ
APPY,NASDAQ
VRSN,NASDAQ
VIAB,NASDAQ
VIP,NASDAQ
VLTC,NASDAQ
VRNG,NASDAQ
WRES,NASDAQ
WDC,NASDAQ
WETF,NASDAQ
WYNN,NASDAQ
XOMA,NASDAQ
XLNX,NASDAQ
YRCW,NASDAQ
YHOO,NASDAQ
YNDX,NASDAQ
ZIOP,NASDAQ
Z,NASDAQ
ZION,NASDAQ
ZGNX,NASDAQ
ZNGA,NASDAQ
AAXJ,NASDAQ
XGTI,NASDAQ
DDD,NYSE
MMM,NYSE
AOS,NYSE
ABB,NYSE
ACCO,NYSE
AEG,NYSE
AES,NYSE
AFL,NYSE
AGCO,NYSE
AKS,NYSE
AME,NYSE
AUO,NYSE
AAN,NYSE
ANF,NYSE
ACN,NYSE
ATU,NYSE
ACM,NYSE
AER,NYSE
GY,NYSE
ARO,NYSE
A,NYSE
AGU,NYSE
APD,NYSE
ALK,NYSE
ALB,NYSE
ALU,NYSE
AA,NYSE
ATI,NYSE
ALL,NYSE
ALJ,NYSE
ANR,NYSE
AXL,NYSE
AXP,NYSE
AIG,NYSE
AMP,NYSE
APC,NYSE
APA,NYSE
APO,NYSE
MT,NYSE
ACI,NYSE
AWI,NYSE
ARW,NYSE
AHT,NYSE
ASH,NYSE
ASB,NYSE
AGO,NYSE
AF,NYSE
ATW,NYSE
AN,NYSE
AVY,NYSE
AVT,NYSE
AVP,NYSE
AXLL,NYSE
BBT,NYSE
BHP,NYSE
BBL,NYSE
BP,NYSE
BRFS,NYSE
BHI,NYSE
BALT,NYSE
BBVA,NYSE
BBD,NYSE
SAN,NYSE
BXS,NYSE
BAC,NYSE
BMO,NYSE
BK,NYSE
BNS,NYSE
BKU,NYSE
BCS,NYSE
BKS,NYSE
BAS,NYSE
BTE,NYSE
BZH,NYSE
BBY,NYSE
BBG,NYSE
BITA,NYSE
BX,NYSE
BXMT,NYSE
BCEI,NYSE
BWA,NYSE
BSX,NYSE
BYD,NYSE
BDN,NYSE
BAK,NYSE
BCO,NYSE
BKD,NYSE
BRO,NYSE
BC,NYSE
CRR,NYSE
CBL,NYSE
CBG,NYSE
CBS,NYSE
CF,NYSE
CIT,NYSE
CNO,NYSE
CNX,NYSE
CSX,NYSE
CVS,NYSE
CAB,NYSE
CVC,NYSE
ELY,NYSE
CPE,NYSE
CBM,NYSE
CCJ,NYSE
CAM,NYSE
CCG,NYSE
CNQ,NYSE
CP,NYSE
COF,NYSE
KMX,NYSE
CCL,NYSE
CRS,NYSE
CAT,NYSE
CE,NYSE
CX,NYSE
CVE,NYSE
CRL,NYSE
SCHW,NYSE
CHMT,NYSE
CHK,NYSE
CHSP,NYSE
CVX,NYSE
CBI,NYSE
CHS,NYSE
MY,NYSE
CIEN,NYSE
XEC,NYSE
CBB,NYSE
C,NYSE
CLF,NYSE
CLD,NYSE
COH,NYSE
CIE,NYSE
CCE,NYSE
CFX,NYSE
CMA,NYSE
CMC,NYSE
CYH,NYSE
CBD,NYSE
CIG,NYSE
ELP,NYSE
SID,NYSE
SBS,NYSE
CSC,NYSE
CRK,NYSE
CNW,NYSE
CXO,NYSE
COP,NYSE
CLR,NYSE
CTB,NYSE
CLB,NYSE
CLGX,NYSE
GLW,NYSE
CZZ,NYSE
CUZ,NYSE
CS,NYSE
CCK,NYSE
CMI,NYSE
DHI,NYSE
DDR,NYSE
DHT,NYSE
DSW,NYSE
DAN,NYSE
DHR,NYSE
DAR,NYSE
DV,NYSE
DECK,NYSE
DE,NYSE
DK,NYSE
DLPH,NYSE
DAL,NYSE
DNR,NYSE
DB,NYSE
DVN,NYSE
DO,NYSE
DRH,NYSE
DSX,NYSE
DKS,NYSE
UFS,NYSE
DOV,NYSE
DOW,NYSE
DRQ,NYSE
DRE,NYSE
DANG,NYSE
DD,NYSE
EJ,NYSE
SSP,NYSE
EMC,NYSE
ESV,NYSE
EOG,NYSE
EQT,NYSE
XCO,NYSE
EXP,NYSE
EMN,NYSE
EV,NYSE
EXG,NYSE
ERJ,NYSE
EMR,NYSE
ECA,NYSE
EGN,NYSE
ERF,NYSE
EL,NYSE
XLS,NYSE
EXPR,NYSE
EXH,NYSE
FNB,NYSE
FMC,NYSE
FTI,NYSE
FDX,NYSE
FCH,NYSE
FBR,NYSE
FBP,NYSE
FHN,NYSE
FR,NYSE
FRC,NYSE
FLT,NYSE
FTK,NYSE
FLS,NYSE
FLR,NYSE
FL,NYSE
F,NYSE
FCE.A,NYSE
FIG,NYSE
FBHS,NYSE
BEN,NYSE
FCX,NYSE
FSL,NYSE
FRO,NYSE
GNC,NYSE
GFA,NYSE
GCI,NYSE
GPS,NYSE
BGC,NYSE
GD,NYSE
GE,NYSE
GGP,NYSE
GM,NYSE
G,NYSE
GNW,NYSE
GGB,NYSE
GCA,NYSE
GPN,NYSE
GOL,NYSE
GS,NYSE
GDP,NYSE
GTI,NYSE
GPT,NYSE
GPK,NYSE
GTN,NYSE
GBX,NYSE
TV,NYSE
GES,NYSE
GLF,NYSE
HCA,NYSE
HDB,NYSE
HRG,NYSE
HSBC,NYSE
HK,NYSE
HAL,NYSE
HBI,NYSE
HOG,NYSE
HAR,NYSE
HRS,NYSE
HSC,NYSE
HIG,NYSE
HNR,NYSE
HW,NYSE
HNT,NYSE
HLS,NYSE
HLX,NYSE
HP,NYSE
HLF,NYSE
HT,NYSE
HTZ,NYSE
HES,NYSE
HPQ,NYSE
HFC,NYSE
HD,NYSE
HON,NYSE
HOS,NYSE
HPT,NYSE
HST,NYSE
HOV,NYSE
HUN,NYSE
IBN,NYSE
IMAX,NYSE
ING,NYSE
ITT,NYSE
ITW,NYSE
INFY,NYSE
IR,NYSE
IM,NYSE
IGT,NYSE
IP,NYSE
IPG,NYSE
IPI,NYSE
INVN,NYSE
IVZ,NYSE
IO,NYSE
ITUB,NYSE
JCP,NYSE
JPM,NYSE
JBL,NYSE
JEC,NYSE
JNS,NYSE
JAH,NYSE
JKS,NYSE
JCI,NYSE
JOY,NYSE
JNPR,NYSE
KAR,NYSE
KBH,NYSE
KBR,NYSE
KKR,NYSE
KSU,NYSE
KS,NYSE
KATE,NYSE
KMT,NYSE
KEG,NYSE
KEY,NYSE
KIM,NYSE
KND,NYSE
KEX,NYSE
PHG,NYSE
KOS,NYSE
KKD,NYSE
LB,NYSE
LLL,NYSE
LFL,NYSE
LHO,NYSE
LCI,NYSE
LVS,NYSE
LAZ,NYSE
LF,NYSE
LEA,NYSE
LM,NYSE
LEG,NYSE
LEN,NYSE
LUK,NYSE
LVLT,NYSE
LXP,NYSE
LXK,NYSE
LTM,NYSE
LNC,NYSE
LNKD,NYSE
LYV,NYSE
LYG,NYSE
L,NYSE
LPX,NYSE
LOW,NYSE
LL,NYSE
LYB,NYSE
MDC,NYSE
MBI,NYSE
MTG,NYSE
MGM,NYSE
MSM,NYSE
MAC,NYSE
MGA,NYSE
MHR,NYSE
MTW,NYSE
MAN,NYSE
MFC,NYSE
MRO,NYSE
MPC,NYSE
MLM,NYSE
MTZ,NYSE
MAS,NYSE
MDR,NYSE
MUX,NYSE
MHFI,NYSE
MWV,NYSE
MEG,NYSE
MDT,NYSE
MW,NYSE
MTH,NYSE
MTOR,NYSE
MET,NYSE
KORS,NYSE
MILL,NYSE
MR,NYSE
MBT,NYSE
MHK,NYSE
MOH,NYSE
MCP,NYSE
MON,NYSE
MWW,NYSE
MCO,NYSE
MS,NYSE
MOS,NYSE
MSCI,NYSE
MWA,NYSE
MUR,NYSE
NCR,NYSE
NQ,NYSE
NBR,NYSE
NBG,NYSE
NOV,NYSE
NRP,NYSE
NM,NYSE
NMM,NYSE
NAV,NYSE
NSR,NYSE
EDU,NYSE
NYCB,NYSE
NYT,NYSE
NFX,NYSE
NR,NYSE
NOAH,NYSE
NOK,NYSE
NAT,NYSE
JWN,NYSE
NSC,NYSE
NRF,NYSE
NUE,NYSE
OAS,NYSE
OXY,NYSE
OII,NYSE
OZM,NYSE
OCN,NYSE
OIBR,NYSE
OIS,NYSE
OLN,NYSE
OCR,NYSE
OMC,NYSE
OPK,NYSE
ORCL,NYSE
ORAN,NYSE
ORB,NYSE
OSK,NYSE
OC,NYSE
OI,NYSE
PNC,NYSE
PPG,NYSE
PVH,NYSE
PACD,NYSE
PKG,NYSE
PKD,NYSE
PH,NYSE
PKY,NYSE
BTU,NYSE
PGH,NYSE
PVA,NYSE
PWE,NYSE
PEI,NYSE
PBR,NYSE
PQ,NYSE
PIR,NYSE
PNK,NYSE
PES,NYSE
PXD,NYSE
PBI,NYSE
PII,NYSE
POL,NYSE
PDS,NYSE
PFG,NYSE
PLD,NYSE
PRU,NYSE
PHM,NYSE
QEP,NYSE
QIHU,NYSE
QTM,NYSE
ZQK,NYSE
RAS,NYSE
RLJ,NYSE
RES,NYSE
RPM,NYSE
RRR,NYSE
RTI,NYSE
RAX,NYSE
RDN,NYSE
RL,NYSE
RPT,NYSE
RRC,NYSE
RJF,NYSE
RHT,NYSE
RGC,NYSE
REG,NYSE
RF,NYSE
RS,NYSE
SOL,NYSE
RENN,NYSE
REN,NYSE
RIO,NYSE
RAD,NYSE
RHI,NYSE
RKT,NYSE
ROK,NYSE
RDC,NYSE
RY,NYSE
RBS,NYSE
RCL,NYSE
RDS.A,NYSE
RT,NYSE
R,NYSE
RYL,NYSE
SAP,NYSE
SLG,NYSE
SM,NYSE
SPW,NYSE
STM,NYSE
SVU,NYSE
SBH,NYSE
SD,NYSE
SLB,NYSE
STNG,NYSE
SNI,NYSE
SDRL,NYSE
SEE,NYSE
SEM,NYSE
ST,NYSE
SCI,NYSE
SIG,NYSE
SIX,NYSE
SQM,NYSE
SNE,NYSE
BID,NYSE
SFUN,NYSE
SWN,NYSE
SPR,NYSE
STJ,NYSE
SPF,NYSE
SWK,NYSE
HOT,NYSE
STT,NYSE
STO,NYSE
SCS,NYSE
SLT,NYSE
SWC,NYSE
SGY,NYSE
BEE,NYSE
SXC,NYSE
STI,NYSE
SU,NYSE
SUNE,NYSE
SHO,NYSE
SPN,NYSE
SFY,NYSE
SWFT,NYSE
SNV,NYSE
TCB,NYSE
AMTD,NYSE
TEL,NYSE
TTI,NYSE
TSU,NYSE
TRW,NYSE
TLM,NYSE
APL,NYSE
TRGP,NYSE
TTM,NYSE
TCK,NYSE
TNK,NYSE
TEF,NYSE
TDS,NYSE
TPX,NYSE
TS,NYSE
THC,NYSE
TEN,NYSE
TER,NYSE
TEX,NYSE
TSO,NYSE
TXT,NYSE
WU,NYSE
TC,NYSE
TDW,NYSE
TIF,NYSE
TWC,NYSE
TWX,NYSE
TKR,NYSE
TWI,NYSE
TOL,NYSE
TMK,NYSE
TOT,NYSE
RIG,NYSE
TSL,NYSE
TRN,NYSE
TNP,NYSE
TUP,NYSE
TRQ,NYSE
UBS,NYSE
USG,NYSE
UPL,NYSE
UNT,NYSE
UMC,NYSE
URI,NYSE
X,NYSE
UTX,NYSE
UHS,NYSE
UNM,NYSE
EGY,NYSE
VMW,NYSE
VALE,NYSE
VLO,NYSE
VLY,NYSE
PAY,NYSE
VSH,NYSE
VC,NYSE
VG,NYSE
VMC,NYSE
WTI,NYSE
GRA,NYSE
WBC,NYSE
WCC,NYSE
WPX,NYSE
WNC,NYSE
WDR,NYSE
WAG,NYSE
DIS,NYSE
WLT,NYSE
WBS,NYSE
WTW,NYSE
WFC,NYSE
WNR,NYSE
WAB,NYSE
WLK,NYSE
WY,NYSE
WHR,NYSE
WLL,NYSE
WG,NYSE
WMB,NYSE
WSM,NYSE
WGO,NYSE
WIT,NYSE
WWW,NYSE
WYN,NYSE
XL,NYSE
XPO,NYSE
XRX,NYSE
XYL,NYSE
YPF,NYSE
YGE,NYSE
YOKU,NYSE
STAR,NYSE
CRM,NYSE
